GID,iso3,ID,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1
IRN.2_1,IRN,1279,Ardebil,Ardabil,,Ostan,Province,
IRN.3_1,IRN,1280,Bushehr,Banader va Jazayer-e Khalij-e Fars|Bushire|Persian Gulf|Ports and Islands of the Persian Gulf,,Ostan,Province,
IRN.4_1,IRN,1281,Chahar Mahall and Bakhtiari,Bakhtiari|Chaharmahal va Bakhtiyari|Charmahal-Bakhtiyari,,Ostan,Province,
IRN.5_1,IRN,1282,East Azarbaijan,Azarbayjan-e Khavari|Azarbaijan-e Sharghi|Azarbaijan-Sharqi|East Azarbayejan|Azerba‹djan e Sharqi,,Ostan,Province,
IRN.6_1,IRN,1283,Esfahan,Isfahan|Ispahan,,Ostan,Province,
IRN.7_1,IRN,1284,Fars,,,Ostan,Province,
IRN.8_1,IRN,1285,Gilan,,,Ostan,Province,
IRN.9_1,IRN,1286,Golestan,,,Ostan,Province,
IRN.10_1,IRN,1287,Hamadan,Hamedan,,Ostan,Province,
IRN.11_1,IRN,1288,Hormozgan,Banader va Jazayer-e Bahr-e Oman|Ports and Islands of the Sea of Oman|Saheli,,Ostan,Province,
IRN.12_1,IRN,1289,Ilam,Ilam and Poshtkuh,,Ostan,Province,
IRN.13_1,IRN,1290,Kerman,,,Ostan,Province,
IRN.14_1,IRN,1291,Kermanshah,Bakhtaran|Kermanshahan,,Ostan,Province,
IRN.15_1,IRN,1292,Khuzestan,Khuzistan|Kouzistan,,Ostan,Province,
IRN.16_1,IRN,1293,Kohgiluyeh and Buyer Ahmad,Bovir Ahmadi and Kohkiluyeh|Boyer-Ahmad and Koh-Giluye|Boyer Ahmad e Kohkiluyeh|Boyer Ahmadi-ye Sardir va Kohkiluyeh|Kohgil,,Ostan,Province,
IRN.17_1,IRN,1294,Kordestan,Kurdistan,,Ostan,Province,
IRN.18_1,IRN,1295,Lorestan,,,Ostan,Province,
IRN.19_1,IRN,1296,Markazi,,,Ostan,Province,
IRN.20_1,IRN,1297,Mazandaran,,,Ostan,Province,
IRN.21_1,IRN,1298,North Khorasan,Khorasan-e Shemali,,Ostan,Province,
IRN.22_1,IRN,1299,Qazvin,,,Ostan,Province,
IRN.23_1,IRN,1300,Qom,,,Ostan,Province,
IRN.24_1,IRN,1301,Razavi Khorasan,Khorasan-e Razavi,,Ostan,Province,
IRN.25_1,IRN,1302,Semnan,,,Ostan,Province,
IRN.26_1,IRN,1303,Sistan and Baluchestan,Baluchestan va Sistan|Seistan and Baluchistan|Sistan e Baloutchistan,,Ostan,Province,
IRN.27_1,IRN,1304,South Khorasan,Khorasan-e Janubi,,Ostan,Province,
IRN.28_1,IRN,1305,Tehran,Teheran,استان تهران,Ostan,Province,
IRN.29_1,IRN,1306,West Azarbaijan,Azarbayjan-e Bakhtari|Azarbaijan-e Gharbi|West Azarbayejan|Azerba‹djan e Gharbi,,Ostan,Province,
IRN.30_1,IRN,1307,Yazd,,,Ostan,Province,
IRN.31_1,IRN,1308,Zanjan,,,Ostan,Province,
IRQ.1_1,IRQ,1309,Al-Anbar,Dulaim|Ramadi,,Muhafazah,Province,
IRQ.2_1,IRQ,1310,Al-Basrah,Basra|Bassora,,Muhafazah,Province,
IRQ.3_1,IRQ,1311,Al-Muthannia,Al-Muthanna,,Muhafazah,Province,
IRQ.4_1,IRQ,1312,Al-Qadisiyah,Diwaniyah,,Muhafazah,Province,
IRQ.5_1,IRQ,1313,An-Najaf,,,Muhafazah,Province,
IRQ.6_1,IRQ,1314,Arbil,Arbela|Erbil|Irbil,,Muhafazah,Province,
IRQ.7_1,IRQ,1315,As-Sulaymaniyah,,,Muhafazah,Province,
IRQ.8_1,IRQ,1316,At-Ta'mim,Kirkuk|Tamin,,Muhafazah,Province,
IRQ.9_1,IRQ,1317,Babil,Babylon|Hilla,,Muhafazah,Province,
IRQ.10_1,IRQ,1318,Baghdad,Bagd |Bagdad,,Muhafazah,Province,
IRQ.11_1,IRQ,1319,Dhi-Qar,Dhi Qar|Muntafiq|Nasiriyah|Thi-Qar,,Muhafazah,Province,
IRQ.12_1,IRQ,1320,Dihok,Dahuk|D'hok,,Muhafazah,Province,
IRQ.13_1,IRQ,1321,Diyala,,,Muhafazah,Province,
IRQ.14_1,IRQ,1322,Karbala',Kerbela,,Muhafazah,Province,
IRQ.15_1,IRQ,1323,Maysan,`Amara,,Muhafazah,Province,
IRQ.16_1,IRQ,1324,Ninawa,Al-Mawsil|Mosul|Ninive|N¡nive|Nineveh|Niniveh,,Muhafazah,Province,
IRQ.17_1,IRQ,1325,Sala ad-Din,Salah ad-Din|Salaheddin,,Muhafazah,Province,
IRQ.18_1,IRQ,1326,Wasit,Kut|Kut-al-Imara,,Muhafazah,Province,
ISL.1_1,ISL,1327,Austurland,Eastland,,Landsvæði,Region,
ISL.2_1,ISL,1328,Hálshreppur,Norðurland eystra|Northland East,,Landsvæði,Region,
ISL.3_1,ISL,1329,Höfuðborgarsvæði,Capital|Reykjavik and Reykjane,,Landsvæði,Region,
ISL.4_1,ISL,1330,Norðurland vestra,Northland West,,Landsvæði,Region,
ISL.5_1,ISL,1331,Suðurland,Southland|South,,Landsvæði,Region,
ISL.6_1,ISL,1332,Suðurnes,Southern Peninsula,,Kaupstadir,Independent Town,
ISL.7_1,ISL,1333,Vestfirðir,Western Fjords|Western Peninsula,,Landsvæði,Region,
ISL.8_1,ISL,1334,Vesturland,Westland|West,,Landsvæði,Region,
ISR.1_1,ISR,1335,Golan,,,Mehoz,District,
ISR.2_1,ISR,1336,HaDarom,Southern District,,Mehoz,District,
ISR.3_1,ISR,1337,Haifa,Hefa,,Mehoz,District,
ISR.4_1,ISR,1338,HaMerkaz,Central District,,Mehoz,District,
ISR.5_1,ISR,1339,HaZafon,Northern,,Mehoz,District,
ISR.6_1,ISR,1340,Jerusalem,Al-Quds|Yerushalayim,,Mehoz,District,
ISR.7_1,ISR,1341,Tel Aviv,,,Mehoz,District,
ITA.1_1,ITA,1342,Abruzzo,Abruzos|Abruzzen|Abruzzes|Abruzzi,,Regione,Region,13
ITA.2_1,ITA,1343,Apulia,Apulien|Pouilles|Pouille|Puglia|Puglie,,Regione,Region,16
ITA.3_1,ITA,1344,Basilicata,Basilicate|Lucania,,Regione,Region,17
ITA.4_1,ITA,1345,Calabria,Calabre|Calabrie|Kalabrien,,Regione,Region,18
ITA.5_1,ITA,1346,Campania,Campanha|Campanie|Kampanien,,Regione,Region,15
ITA.6_1,ITA,1347,Emilia-Romagna,Emilia Romagna|Emilia|Emilia-Romaña|Émilie-Romagne,,Regione,Region,8
ITA.7_1,ITA,1348,Friuli-Venezia Giulia,Friuli Venezia Giulia|Friuli-Venecia Julia,,Regione,Autonomous Region,6
ITA.8_1,ITA,1349,Lazio,Lacio|Latium,,Regione,Region,12
ITA.9_1,ITA,1350,Liguria,Ligurie|Ligurien,,Regione,Region,7
ITA.10_1,ITA,1351,Lombardia,Lombardy|Lombardei|Lombardie,,Regione,Region,3
ITA.11_1,ITA,1352,Marche,Marches|Marca,,Regione,Region,11
ITA.12_1,ITA,1353,Molise,Molisa,,Regione,Region,14
ITA.13_1,ITA,1354,Piemonte,Piemont|Piémont|Piemonte|Piedmont,,Regione,Region,1
ITA.14_1,ITA,1355,Sardegna,Cerdeña|Sardenha,,Regione,Autonomous Region,20
ITA.15_1,ITA,1356,Sicily,Sicilia,,Regione,Autonomous Region,19
ITA.16_1,ITA,1357,Toscana,Tuscany|Toscane|Toskana,,Regione,Region,9
ITA.17_1,ITA,1358,Trentino-Alto Adige,Trentino - Alto Adige|Trentino-Alto Adigio|Trentino-South Tirol|Venezia Tridentina,,Regione,Autonomous Region,4
ITA.18_1,ITA,1359,Umbria,Ombrie|Umbrien,,Regione,Region,10
ITA.19_1,ITA,1360,Valle d'Aosta,Aosta Valley|Val d'Aoste|Vallée d'Aoste,,Regione,Autonomous Region,2
ITA.20_1,ITA,1361,Veneto,Venecia|Venetia|Venezia Euganea,,Regione,Region,5
JAM.1_1,JAM,1362,Clarendon,,,Parish,Parish,
JAM.2_1,JAM,1363,Hanover,,,Parish,Parish,
JAM.3_1,JAM,1364,Kingston,Kingston and Port Royal,,Parish,Parish,
JAM.4_1,JAM,1365,Manchester,,,Parish,Parish,
JAM.5_1,JAM,1366,Portland,,,Parish,Parish,
JAM.6_1,JAM,1367,Saint Andrew,,,Parish,Parish,
JAM.7_1,JAM,1368,Saint Ann,,,Parish,Parish,
JAM.8_1,JAM,1369,Saint Catherine,,,Parish,Parish,
JAM.9_1,JAM,1370,Saint Elizabeth,,,Parish,Parish,
JAM.10_1,JAM,1371,Saint James,,,Parish,Parish,
JAM.11_1,JAM,1372,Saint Mary,,,Parish,Parish,
JAM.12_1,JAM,1373,Saint Thomas,,,Parish,Parish,
JAM.13_1,JAM,1374,Trelawny,,,Parish,Parish,
JAM.14_1,JAM,1375,Westmoreland,,,Parish,Parish,
JEY.1_1,JEY,1376,Grouville,,,Parish,Parish,
JEY.2_1,JEY,1377,Saint Berlade,St. Berlade,,Parish,Parish,
JEY.3_1,JEY,1378,Saint Clement,St. Clement,,Parish,Parish,
JEY.4_1,JEY,1379,Saint Helier,St. Helier,,Parish,Parish,
JEY.5_1,JEY,1380,Saint John,St. John,,Parish,Parish,
JEY.6_1,JEY,1381,Saint Lawrence,St. Lawrence,,Parish,Parish,
JEY.7_1,JEY,1382,Saint Martin,St. Martin,,Parish,Parish,
JEY.8_1,JEY,1383,Saint Mary,St. Mary,,Parish,Parish,
JEY.9_1,JEY,1384,Saint Ouen,St. Ouen,,Parish,Parish,
JEY.10_1,JEY,1385,Saint Peter,St. Peter,,Parish,Parish,
JEY.11_1,JEY,1386,Saint Saviour,St. Saviour,,Parish,Parish,
JEY.12_1,JEY,1387,Trinity,,,Parish,Parish,
JOR.1_1,JOR,1388,Ajlun,Ajloan|`Ajlun,,Muhafazah,Province,
JOR.2_1,JOR,1389,Amman,Ama,,Muhafazah,Province,
JOR.3_1,JOR,1390,Aqaba,Al `Aqabah,,Muhafazah,Province,
JOR.4_1,JOR,1391,Balqa,Al Balqa'|Balka|Belga,,Muhafazah,Province,
JOR.5_1,JOR,1392,Irbid,,,Muhafazah,Province,
JOR.6_1,JOR,1393,Jarash,,,Muhafazah,Province,
JOR.7_1,JOR,1394,Karak,Al Karak|Kerak,,Muhafazah,Province,
JOR.8_1,JOR,1395,Ma`an,,,Muhafazah,Province,
JOR.9_1,JOR,1396,Madaba,,,Muhafazah,Province,
JOR.10_1,JOR,1397,Mafraq,,,Muhafazah,Province,
JOR.11_1,JOR,1398,Tafilah,At Tafilah|Tafela|Tafileh,,Muhafazah,Province,
JOR.12_1,JOR,1399,Zarqa,Az Zarqa',,Muhafazah,Province,
JPN.1_1,JPN,1400,Aichi,Aiti,愛知県,Ken,Prefecture,
JPN.2_1,JPN,1401,Akita,,秋田県,Ken,Prefecture,
JPN.3_1,JPN,1402,Aomori,,青森県,Ken,Prefecture,
JPN.4_1,JPN,1403,Chiba,Tiba|Tsiba,千葉県,Ken,Prefecture,
JPN.5_1,JPN,1404,Ehime,,愛媛県,Ken,Prefecture,
JPN.6_1,JPN,1405,Fukui,Hukui,福井県,Ken,Prefecture,
JPN.7_1,JPN,1406,Fukuoka,Hukuoka,福岡県,Ken,Prefecture,
JPN.8_1,JPN,1407,Fukushima,Hukusima,福島県,Ken,Prefecture,
JPN.9_1,JPN,1408,Gifu,Gihu,岐阜県,Ken,Prefecture,
JPN.10_1,JPN,1409,Gunma,GunmaGumma,群馬県,Ken,Prefecture,
JPN.11_1,JPN,1410,Hiroshima,Hirosima,広島県,Ken,Prefecture,
JPN.12_1,JPN,1411,Hokkaido,Ezo|Yeso|Yezo,北海道,Do,Circuit,
JPN.13_1,JPN,1412,Hyōgo,Hiogo,兵庫県,Ken,Prefecture,
JPN.14_1,JPN,1413,Ibaraki,,茨城県,Ken,Prefecture,
JPN.15_1,JPN,1414,Ishikawa,Isikawa,石川県,Ken,Prefecture,
JPN.16_1,JPN,1415,Iwate,,岩手県,Ken,Prefecture,
JPN.17_1,JPN,1416,Kagawa,,香川県,Ken,Prefecture,
JPN.18_1,JPN,1417,Kagoshima,,鹿児島県,Ken,Prefecture,
JPN.19_1,JPN,1418,Kanagawa,,神奈川県,Ken,Prefecture,
JPN.20_1,JPN,1419,Kochi,Koti,高知県,Ken,Prefecture,
JPN.21_1,JPN,1420,Kumamoto,,熊本県,Ken,Prefecture,
JPN.22_1,JPN,1421,Kyoto,Kioto,京都府,Fu,Urban Prefecture,
JPN.23_1,JPN,1422,Mie,Miye,三重県,Ken,Prefecture,
JPN.24_1,JPN,1423,Miyagi,,宮城県,Ken,Prefecture,
JPN.25_1,JPN,1424,Miyazaki,,宮崎県,Ken,Prefecture,
JPN.26_1,JPN,1425,Nagano,,長野県,Ken,Prefecture,
JPN.27_1,JPN,1426,Naoasaki,Nagasaki,長崎県,Ken,Prefecture,
JPN.28_1,JPN,1427,Nara,,奈良県,Ken,Prefecture,
JPN.29_1,JPN,1428,Niigata,,新潟県,Ken,Prefecture,
JPN.30_1,JPN,1429,Oita,,大分県,Ken,Prefecture,
JPN.31_1,JPN,1430,Okayama,,岡山県,Ken,Prefecture,
JPN.32_1,JPN,1431,Okinawa,,沖縄県,Ken,Prefecture,
JPN.33_1,JPN,1432,Osaka,,大阪府,Fu,Urban Prefecture,
JPN.34_1,JPN,1433,Saga,,佐賀県,Ken,Prefecture,
JPN.35_1,JPN,1434,Saitama,,埼玉県,Ken,Prefecture,
JPN.36_1,JPN,1435,Shiga,Siga,滋賀県,Ken,Prefecture,
JPN.37_1,JPN,1436,Shimane,Simane,島根県,Ken,Prefecture,
JPN.38_1,JPN,1437,Shizuoka,Sizuoka,静岡県,Ken,Prefecture,
JPN.39_1,JPN,1438,Tochigi,Totigi,栃木県,Ken,Prefecture,
JPN.40_1,JPN,1439,Tokushima,Tokusima,徳島県,Ken,Prefecture,
JPN.41_1,JPN,1440,Tokyo,Edo|Yedo|Tokio|T¢quio,東京都,To,Metropolis,
JPN.42_1,JPN,1441,Tottori,,鳥取県,Ken,Prefecture,
JPN.43_1,JPN,1442,Toyama,,富山県,Ken,Prefecture,
JPN.44_1,JPN,1443,Wakayama,,和歌山県,Ken,Prefecture,
JPN.45_1,JPN,1444,Yamagata,,山形県,Ken,Prefecture,
JPN.46_1,JPN,1445,Yamaguchi,Yamaguti,山口県,Ken,Prefecture,
JPN.47_1,JPN,1446,Yamanashi,Yamanasi,山梨県,Ken,Prefecture,
KAZ.1_1,KAZ,1447,Almaty,Alma-Ata|Alma-Atinskaya Oblast'|Almatinskaya Oblast',,Oblasy,Region,
KAZ.2_1,KAZ,1448,Aqmola,Akmolin|Akmolinsk|Tselinograd,,Oblasy,Region,
KAZ.3_1,KAZ,1449,Aqtöbe,Aktyubinsk,,Oblasy,Region,
KAZ.4_1,KAZ,1450,Atyrau,Ateransk|Gur'yev,,Oblasy,Region,
KAZ.5_1,KAZ,1451,East Kazakhstan,Shyghys Qazaqstan|Vostochno-Kazakhstan,,Oblasy,Region,
KAZ.6_1,KAZ,1452,Mangghystau,Mangistau|Mangyshlak,,Oblasy,Region,
KAZ.7_1,KAZ,1453,North Kazakhstan,Severo-Kazakhstan|Soltustik Qazaqstan,,Oblasy,Region,
KAZ.8_1,KAZ,1454,Pavlodar,,,Oblasy,Region,
KAZ.9_1,KAZ,1455,Qaraghandy,Karaganda|Karagandinskaya Oblast',,Oblasy,Region,
KAZ.10_1,KAZ,1456,Qostanay,Kustanai|Kustanay,,Oblasy,Region,
KAZ.11_1,KAZ,1457,Qyzylorda,Kyzyl-Orda|Kzyl-Orda|Kzyl-Ordinskaya Oblast',,Oblasy,Region,
KAZ.12_1,KAZ,1458,South Kazakhstan,Chimkent,,Oblasy,Region,
KAZ.13_1,KAZ,1459,West Kazakhstan,Ural'sk,,Oblasy,Region,
KAZ.14_1,KAZ,1460,Zhambyl,Dzhambul,,Oblasy,Region,
KEN.1_1,KEN,1461,Baringo,,,County,County,30
KEN.2_1,KEN,1462,Bomet,,,County,County,36
KEN.3_1,KEN,1463,Bungoma,,,County,County,39
KEN.4_1,KEN,1464,Busia,,,County,County,40
KEN.5_1,KEN,1465,Elgeyo-Marakwet,,,County,County,28
KEN.6_1,KEN,1466,Embu,,,County,County,14
KEN.7_1,KEN,1467,Garissa,,,County,County,7
KEN.8_1,KEN,1468,Homa Bay,,,County,County,43
KEN.9_1,KEN,1469,Isiolo,,,County,County,11
KEN.10_1,KEN,1470,Kajiado,,,County,County,34
KEN.11_1,KEN,1471,Kakamega,,,County,County,37
KEN.12_1,KEN,1472,Kericho,,,County,County,35
KEN.13_1,KEN,1473,Kiambu,,,County,County,22
KEN.14_1,KEN,1474,Kilifi,,,County,County,3
KEN.15_1,KEN,1475,Kirinyaga,,,County,County,20
KEN.16_1,KEN,1476,Kisii,,,County,County,45
KEN.17_1,KEN,1477,Kisumu,,,County,County,42
KEN.18_1,KEN,1478,Kitui,,,County,County,15
KEN.19_1,KEN,1479,Kwale,,,County,County,2
KEN.20_1,KEN,1480,Laikipia,,,County,County,31
KEN.21_1,KEN,1481,Lamu,,,County,County,5
KEN.22_1,KEN,1482,Machakos,,,County,County,16
KEN.23_1,KEN,1483,Makueni,,,County,County,17
KEN.24_1,KEN,1484,Mandera,,,County,County,9
KEN.25_1,KEN,1485,Marsabit,,,County,County,10
KEN.26_1,KEN,1486,Meru,,,County,County,12
KEN.27_1,KEN,1487,Migori,,,County,County,44
KEN.28_1,KEN,1488,Mombasa,,,County,County,1
KEN.29_1,KEN,1489,Murang'a,,,County,County,21
KEN.30_1,KEN,1490,Nairobi,,,County,County,47
KEN.31_1,KEN,1491,Nakuru,,,County,County,32
KEN.32_1,KEN,1492,Nandi,,,County,County,29
KEN.33_1,KEN,1493,Narok,,,County,County,33
KEN.34_1,KEN,1494,Nyamira,,,County,County,46
KEN.35_1,KEN,1495,Nyandarua,,,County,County,18
KEN.36_1,KEN,1496,Nyeri,,,County,County,19
KEN.37_1,KEN,1497,Samburu,,,County,County,25
KEN.38_1,KEN,1498,Siaya,,,County,County,41
KEN.39_1,KEN,1499,Taita Taveta,,,County,County,6
KEN.40_1,KEN,1500,Tana River,,,County,County,4
KEN.41_1,KEN,1501,Tharaka-Nithi,,,County,County,13
KEN.42_1,KEN,1502,Trans Nzoia,,,County,County,26
KEN.43_1,KEN,1503,Turkana,,,County,County,23
KEN.44_1,KEN,1504,Uasin Gishu,,,County,County,27
KEN.45_1,KEN,1505,Vihiga,,,County,County,38
KEN.46_1,KEN,1506,Wajir,,,County,County,8
KEN.47_1,KEN,1507,West Pokot,,,County,County,24
KGZ.1_1,KGZ,1508,Batken,,,Oblast,Province,
KGZ.2_1,KGZ,1509,Biškek,Bishkek,,Shaar,City,
KGZ.3_1,KGZ,1510,Chüy,,,Oblast,Province,
KGZ.4_1,KGZ,1511,Jalal-Abad,Djalal-Abad|Dzhalal-Abadskaya Oblast'|Žalal-Abad,,Oblast,Province,
KGZ.5_1,KGZ,1512,Naryn,Tien-Shanskaya Oblast'|Tyan'-Shan',,Oblast,Province,
KGZ.7_1,KGZ,1513,Osh,,,Oblast,Province,
KGZ.6_1,KGZ,1514,Osh (city),,,Shaar,City,
KGZ.8_1,KGZ,1515,Talas,,,Oblast,Province,
KGZ.9_1,KGZ,1516,Ysyk-Köl,Issyk-Kul|Issyk-Kul'skaya Oblast',,Oblast,Province,
KHM.1_1,KHM,1517,Bântéay Méanchey,Banteay Mean Cheay,,Khêt,Province,
KHM.2_1,KHM,1518,Batdâmbâng,Battambang|Baat Dambang|Bat Dâm Bâng,,Khêt,Province,
KHM.3_1,KHM,1519,Kâmpóng Cham,Kampong Chaam|Kompong Cham,,Khêt,Province,
KHM.4_1,KHM,1520,Kâmpóng Chhnang,Kompong Chnang,,Khêt,Province,
KHM.5_1,KHM,1521,Kâmpóng Spœ,Kampong Speu|Kompong Speu|Kompong Spueu,,Khêt,Province,
KHM.6_1,KHM,1522,Kâmpóng Thum,Kampong Thom|Kompong Thom,,Khêt,Province,
KHM.7_1,KHM,1523,Kâmpôt,,,Khêt,Province,
KHM.8_1,KHM,1524,Kândal,Kandaal,,Khêt,Province,
KHM.9_1,KHM,1525,Kaôh Kong,Koh Kong,,Khêt,Province,
KHM.10_1,KHM,1526,Kep,Keb,,Khêt,Province,
KHM.11_1,KHM,1527,Krâchéh,Kratie|Kratié|Kratiê|Krâ Chéh|Krachen,,Khêt,Province,
KHM.12_1,KHM,1528,Krong Pailin,Pailin,,Municipality,Municipality,
KHM.13_1,KHM,1529,Krong Preah Sihanouk,Sihanoukville|Kampong Som|Kampong Saom,,Krong,Municipality,
KHM.14_1,KHM,1530,Môndól Kiri,Mondul Kiri|Mondolkiri|Môndul Kiri,,Khêt,Province,
KHM.15_1,KHM,1531,Otdar Mean Chey,Oddâr Méanchey,,Khêt,Province,
KHM.16_1,KHM,1532,Phnom Penh,Phnum Pénh,,Municipality,Municipality,
KHM.17_1,KHM,1533,Pouthisat,Pursat,,Khêt,Province,
KHM.18_1,KHM,1534,Preah Vihéar,,,Khêt,Province,
KHM.19_1,KHM,1535,Prey Vêng,Prey Veaeng,,Khêt,Province,
KHM.20_1,KHM,1536,Rôtânôkiri,Ratana Kiri|Râtanakiri|Rotanah Kiri|Rotanak Kiri,,Khêt,Province,
KHM.21_1,KHM,1537,Siemréab,Siem Reap|Siem Reab|Siem Réab|Siemreap,,Khêt,Province,
KHM.22_1,KHM,1538,Stœng Trêng,Stung Treng|Stueng Traeng|Stung Treng,,Khêt,Province,
KHM.23_1,KHM,1539,Svay Rieng,Soairieng|Svaay Rieng,,Khêt,Province,
KHM.24_1,KHM,1540,Takêv,Takeo|Taakaev|Takaev|Takeo,,Khêt,Province,
KHM.25_1,KHM,1541,Tbong Khmum,,,Khêt,Province,
KNA.1_1,KNA,1542,Christ Church Nichola Town,,,Parish,Parish,
KNA.2_1,KNA,1543,Saint Anne Sandy Point,,,Parish,Parish,
KNA.3_1,KNA,1544,Saint George Basseterre,,,Parish,Parish,
KNA.4_1,KNA,1545,Saint George Gingerland,,,Parish,Parish,
KNA.5_1,KNA,1546,Saint James Windward,,,Parish,Parish,
KNA.6_1,KNA,1547,Saint John Capisterre,,,Parish,Parish,
KNA.7_1,KNA,1548,Saint John Figtree,,,Parish,Parish,
KNA.8_1,KNA,1549,Saint Mary Cayon,,,Parish,Parish,
KNA.9_1,KNA,1550,Saint Paul Capisterre,,,Parish,Parish,
KNA.10_1,KNA,1551,Saint Paul Charlestown,,,Parish,Parish,
KNA.11_1,KNA,1552,Saint Peter Basseterre,,,Parish,Parish,
KNA.12_1,KNA,1553,Saint Thomas Lowland,,,Parish,Parish,
KNA.13_1,KNA,1554,Saint Thomas Middle Island,,,Parish,Parish,
KNA.14_1,KNA,1555,Trinity Palmetto Point,,,Parish,Parish,
KOR.1_1,KOR,1556,Busan,Pusan|Busan Gwang'yeogsi|Pusan-gwangyoksi|Fusan,부산광역시 | 釜山廣域市,Gwangyeoksi,Metropolitan City,
KOR.2_1,KOR,1557,Chungcheongbuk-do,Chungchongbuk-Do|Chungcheongbugdo|Ch'ungch'ong-bukto|Chusei Hoku-do|North Chungchong|Ch'ungch'ong-bukto,충청북도 | 忠淸北道,Do,Province,
KOR.3_1,KOR,1558,Chungcheongnam-do,Chungchongnam-Do|Ch'ungch'ong-namdo|Chusei Nan-do|South Chungchong|Ch'ungch'ong-namdo,충청남도 | 忠淸南道,Do,Province,
KOR.4_1,KOR,1559,Daegu,Taegu|Daegu Gwang'yeogsi|Taegu-gwangyoksi|Taikyu,대구광역시 | 大邱廣域市,Gwangyeoksi,Metropolitan City,
KOR.5_1,KOR,1560,Daejeon,Daejeon Gwang'yeogsi|Taejŏn-gwangyŏksi|Taiden,대구광역시 | 大邱廣域市,Gwangyeoksi ,Metropolitan City ,
KOR.6_1,KOR,1561,Gangwon-do,Kang-Won-Do|Gang'weondo|Kangwon-do|Kogen-do|South Kangwon,강원도 | 江原道,Do,Province,
KOR.7_1,KOR,1562,Gwangju,Kwangju|Kwangju-gwangyoksi,광주광역시 | 光州廣域市,Gwangyeoksi,Metropolitan City,
KOR.8_1,KOR,1563,Gyeonggi-do,Kyonggi-do|Keiki-do|Kyunggi,경기도 | 京畿道,Do,Province,
KOR.9_1,KOR,1564,Gyeongsangbuk-do,Kyongsangbuk-Do|Gyeongsangbugdo|Kyongsang-bukto|Keisho Hoku-do|North Kyongsang,경상북도 | 慶尙北道,Do,Province,
KOR.10_1,KOR,1565,Gyeongsangnam-do,Kyongsangnam-Do|Kyongsang-namdo|Keisho Nan-do|South Kyongsang,경상남도 | 慶尙南道,Do,Province,
KOR.11_1,KOR,1566,Incheon,Inchon|IInch'on-gwangyoksi|Jinsen,인천광역시 | 仁川廣域市,Gwangyeoksi,Metropolitan City,
KOR.12_1,KOR,1567,Jeju,Jeju-doQuelpart|Saishu-to|Cheju-do,제주특별자치도 | 濟州特別自治道,Do,Province,
KOR.13_1,KOR,1568,Jeollabuk-do,Chollabuk-Do|Cholla-bukto|Jeonrabugdo|North Cholla|Zenra Hoku-do,전라북도 | 全羅北道,Do,Province,
KOR.14_1,KOR,1569,Jeollanam-do,Chollanam-Do|Cholla-namdo|Jeonranamdo|South Cholla|Zenra Nan-do,전라남도 | 全羅南道,Do,Province,
KOR.15_1,KOR,1570,Sejong,Sejong Metropolitan Autonomous City,세종특별자치시,Do,Metropolitan Autonomous City,
KOR.16_1,KOR,1571,Seoul,Keijo|Séoul|Seul|Seúl|Söul|Soul-t'ukpyolsi,서울특별시,Teukbyeolsi,Capital Metropolitan City,
KOR.17_1,KOR,1572,Ulsan,Ulsan-gwangyoksi,울산광역시 | 蔚山廣域市,Metropolitan City,Metropolitan City,
KWT.1_1,KWT,1573,Al Ahmadi,,الاحمدي,Muhafazah,Province,
KWT.2_1,KWT,1574,Al Farwaniyah,Farwaniya,الفروانية‎,Muhafazah,Province,
KWT.3_1,KWT,1575,Al Jahrah,Jahra,الجهراء,Muhafazah,Province,
KWT.4_1,KWT,1576,Al Kuwayt,"Al Asimah, Capital, Kuwait",العاصمه,Muhafazah,Province,
KWT.5_1,KWT,1577,Hawalli,"Hawali, Howali",حولي,Muhafazah,Province,
KWT.6_1,KWT,1578,Mubarak Al-Kabeer,,مبارك الكبير,Muhafazah,Province,
LAO.1_1,LAO,1579,Attapu,Attopu|Atpu|Attapeu|Attopeu|Muang Mai,,Khoueng,Province,
LAO.2_1,LAO,1580,Bokeo,,,Khoueng,Province,
LAO.3_1,LAO,1581,Bolikhamxai,Bolikhamsai|Bolikhamxay|Borikhamzay|Borikane|Borikhan|Borikhane,,Khoueng,Province,
LAO.4_1,LAO,1582,Champasak,Bassac|Champassack|Champassak|Champassac|Khong|Pakse,,Khoueng,Province,
LAO.5_1,LAO,1583,Houaphan,Hua Phan|Huaphanh|Sam Neua|Xam Nua,,Khoueng,Province,
LAO.6_1,LAO,1584,Khammouan,Khammouane|Khammuan,,Khoueng,Province,
LAO.7_1,LAO,1585,Louang Namtha,Haut-Mekong|Luangnamtha|Muong Luang Namtha|Namtha|Hiuakhong|Houa Kh,,Khoueng,Province,
LAO.8_1,LAO,1586,Louangphrabang,Loang Prabang|Louangphabang|Louang Prabang|Luang Phabang|Luangphrabang|Luang Prabang,,Khoueng,Province,
LAO.9_1,LAO,1587,Oudômxai,Oudomsai|Oudomsay|Oudomxay|UdomXay,,Khoueng,Province,
LAO.10_1,LAO,1588,Phôngsali,Fong Sali|Phongsaly,,Khoueng,Province,
LAO.11_1,LAO,1589,Saravan,Salavan|Salavane|Saravane,,Khoueng,Province,
LAO.12_1,LAO,1590,Savannakhét,Svannakhet,,Khoueng,Province,
