"","iso","iso3","subarea","hdi","population","fraction_urban_pop","fraction_pop_under5","sheddingRate_rota","shedding_duration_rota","sheddingRate_crypto","shedding_duration_crypto","incidence_urban_under5_rota","incidence_urban_5plus_rota","incidence_rural_under5_rota","incidence_rural_5plus_rota","incidence_urban_under5_crypto","incidence_urban_5plus_crypto","incidence_rural_under5_crypto","incidence_rural_5plus_crypto","flushSewer_urb","flushSeptic_urb","flushPit_urb","flushOpen_urb","flushUnknown_urb","pitSlab_urb","pitNoSlab_urb","compostingTwinSlab_urb","compostingTwinNoSlab_urb","compostingToilet_urb","bucketLatrine_urb","containerBased_urb","hangingToilet_urb","openDefecation_urb","other_urb","coverBury_urb","sewageTreated_urb","fecalSludgeTreated_urb","isWatertight_urb","hasLeach_urb","onsiteDumpedland_urb","emptyFrequency_urb","pitAdditive_urb","urine_urb","flushSewer_rur","flushSeptic_rur","flushPit_rur","flushOpen_rur","flushUnknown_rur","pitSlab_rur","pitNoSlab_rur","compostingTwinSlab_rur","compostingTwinNoSlab_rur","compostingToilet_rur","bucketLatrine_rur","containerBased_rur","hangingToilet_rur","openDefecation_rur","other_rur","coverBury_rur","sewageTreated_rur","fecalSludgeTreated_rur","isWatertight_rur","hasLeach_rur","onsiteDumpedland_rur","emptyFrequency_rur","pitAdditive_rur","urine_rur","FractionPrimarytreatment","FractionSecondarytreatment","FractionTertiarytreatment","FractionQuaternarytreatment","FractionPonds","fEmitted_inEffluent_after_treatment_viruses","fEmitted_inEffluent_after_treatment_protozoa"
"1",5001,"ABW","Aruba",NA,105670,0.43410618,0.0569469681359234,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"2",5002,"AFG","Afghanistan",0.496,36373176,0.254948922,0.145716690058793,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.045,0.337,0.041,0.007,0,0.408,0.151,NA,NA,0,0,NA,0,0.005,0.004,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.006,0.01,0.003,0.001,0,0.419,0.34,NA,NA,0,0,NA,0,0.177,0.044,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"3",5003,"AGO","Angola",0.574,30774205,0.655144073,0.176320718859835,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.117,0.756,0,0.04,0,0,0,NA,NA,0,0.004,NA,0,0.078,0.005,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.023,0.271,0,0.076,0,0,0,NA,NA,0,0.002,NA,0,0.628,0.001,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"4",5004,"AIA","Anguilla",NA,15045,1,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.833333333333333,0.166666666666667,0,NA,NA,0.20625,0.3575
"5",5005,"ALA","Åland",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",5006,"ALB","Albania",0.791,2934363,0.603188835,0.0577795538258392,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0008206,0.4005493,0.0003355,0.0003355,0.0003355,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0097448,0.3802184,0.0039846,0.0039846,0.0039846,0.1,3,"None","Fresh Urine",0.4,0.6,0,NA,NA,0.112,0.182
"7",5007,"AND","Andorra",0.857,76953,0.880615441,NA,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0.1,3,"None","Fresh Urine",0.0618556701030928,0.577319587628866,0.360824742268041,NA,NA,0.0308762886597938,0.0450515463917526
"8",5008,"ARE","United Arab Emirates",0.866,9541615,0.865224912,0.0504669174148669,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.443037974683544,0.468354430379747,0.0886075949367089,NA,NA,0.1195,0.199430379746835
"9",5009,"ARG","Argentina",0.83,44688864,0.918704646,0.0826769943572383,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.784313725490196,0.215686274509804,0,NA,NA,0.195588235294118,0.337647058823529
"10",5010,"ARM","Armenia",0.76,2934152,0.631486372,0.069176784553633,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.953,0.003,0,0.009,0.001,0.011,0.024,NA,NA,0,0,NA,0,0,0,0.0026381,0.4487889,0.001195,0.001195,0.001195,0.1,3,"None","Fresh Urine",0.284,0.057,0,0.052,0.003,0.147,0.458,NA,NA,0,0,NA,0,0,0,NA,0.087567,NA,NA,NA,0.1,3,"None","Fresh Urine",0.457142857142857,0.542857142857143,0,NA,NA,0.124428571428571,0.205142857142857
"11",5011,"ASM","American Samoa",NA,55679,0.871531457,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"12",5012,"ATA","Antarctica",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",5013,"ATF","French Southern Territories",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",5014,"ATG","Antigua and Barbuda",0.776,103050,0.245997089,0.0751062004738175,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"15",5015,"AUS","Australia",0.938,24772247,0.860117372,0.065479011451073,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.311111111111111,0.533333333333333,0.155555555555556,NA,NA,0.0894,0.146
"16",5016,"AUT","Austria",0.914,8751820,0.582972685,0.0497608367383194,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0079426,0.9836485,0.0079426,0.0079426,0.0079426,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0398666,0.8432809,0.0398666,0.0398666,0.0398666,0.1,3,"None","Fresh Urine",0,0.010752688172043,0.989247311827957,NA,NA,0.00422580645161291,0.02
"17",5017,"AZE","Azerbaijan",0.754,9923914,0.556801077,0.0814068205746523,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.684,0.008,0.014,0,0,0.257,0.036,NA,NA,0,0,NA,0,0.002,0,0.1615892,0.6067679,0.1537024,0.1537024,0.1537024,0.1,3,"None","Fresh Urine",0.048,0.011,0.01,0,0,0.78,0.148,NA,NA,0,0,NA,0,0.002,0,NA,0.0568499,NA,NA,NA,0.1,3,"None","Fresh Urine",0.642857142857143,0.357142857142857,0,NA,NA,0.164821428571429,0.280357142857143
"18",5018,"BDI","Burundi",0.423,11216450,0.130317881,0.172725408028287,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.032,0.275,0.017,0,0.001,0.484,0.183,NA,NA,0.001,0,NA,0.001,0.005,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.004,0,0,0,0.483,0.486,NA,NA,0.002,0,NA,0.001,0.024,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"19",5019,"BEL","Belgium",0.919,11498519,0.980010991,0.0546742014575807,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.121621621621622,0.878378378378378,NA,NA,0.00655405405405406,0.02
"20",5020,"BEN","Benin",0.52,11485674,0.473122256,0.157411353010979,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.008,0,0,0,0,0.436,0.094,NA,NA,0.003,0,NA,0.005,0.356,0.011,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.002,0,0,0,0,0.146,0.05,NA,NA,0.001,0,NA,0.01,0.771,0.012,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"21",5021,"BES","Bonaire, Sint Eustatius and Saba",NA,25702,0.748968952,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"22",5022,"BFA","Burkina Faso",0.434,19751651,0.293584065,0.166121409283271,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.016,0.05,0.002,0,0,0.859,0.009,NA,NA,0,0,NA,0,0.061,0.002,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.007,0.001,0,0,0.295,0.035,NA,NA,0.003,0,NA,0,0.659,0.001,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"23",5023,"BGD","Bangladesh",0.614,166368149,0.366321591,0.0870012306743538,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.108,0.24,0.022,0.051,0.026,0.447,0.087,NA,NA,0,0,NA,0.01,0.009,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.002,0.064,0.01,0.003,0.001,0.563,0.274,NA,NA,0,0,NA,0.042,0.042,0,0.3228791,0.0005147,0,0,0,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"24",5024,"BGR","Bulgaria",0.816,7036848,0.75008086,0.0450071922566848,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284207,0.6768018,0.0237189,0.0237189,0.0237189,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2103158,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.977777777777778,0.0222222222222222,NA,NA,0.0245333333333334,0.02
"25",5025,"BHR","Bahrain",0.838,1566993,0.892873165,0.0635020448605798,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.397727272727273,0.5,0.102272727272727,NA,NA,0.109357954545455,0.181079545454545
"26",5026,"BHS","Bahamas",0.805,399285,0.83024907,0.0688217104727805,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"27",5027,"BIH","Bosnia and Herzegovina",0.769,3503554,0.482451533,0.0406161273951747,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.833,0.153,0,0.005,0,0.006,0.001,NA,NA,0,0,NA,0,0,0.002,0.0390956,0.0703285,0.0033036,0.0033036,0.0033036,0.1,3,"None","Fresh Urine",0.299,0.58,0.003,0.054,0.002,0.043,0.018,NA,NA,0,0,NA,0,0,0.001,NA,0.0245008,NA,NA,NA,0.1,3,"None","Fresh Urine",0.5,0.5,0,NA,NA,0.13375,0.2225
"28",5028,"BLM","Saint-Barthélemy",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",5029,"BLR","Belarus",0.817,9452113,0.785948179,0.0580063900887693,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059193,0.8058489,0.0049765,0.0049765,0.0049765,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0877834,0.6021684,0.0738019,0.0738019,0.0738019,0.1,3,"None","Fresh Urine",0,0.814814814814815,0.185185185185185,NA,NA,0.0211111111111111,0.02
"30",5030,"BLZ","Belize",0.72,382444,0.457246028,0.0992050218675573,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.193,0.681,0.002,0.002,0.002,0.091,0.02,NA,NA,0,0.001,NA,0.002,0.003,0.004,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.008,0.515,0.019,0.001,0,0.365,0.069,NA,NA,0.001,0.002,NA,0,0.016,0.004,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.727272727272727,0.272727272727273,0,NA,NA,0.183181818181818,0.314545454545455
"31",5031,"BMU","Bermuda",NA,61070,1,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"32",5032,"BOL","Bolivia",0.703,11215674,0.694250564,0.101558815625319,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.605,0.181,0.018,0.002,0.003,0.122,0.035,NA,NA,0.004,0,NA,0,0.029,0,0.0744346,0.1504982,0.0218168,0.0218168,0.0218168,0.1,3,"None","Fresh Urine",0.066,0.086,0.027,0.001,0.007,0.241,0.144,NA,NA,0.02,0,NA,0,0.409,0,NA,0.0131157,NA,NA,NA,0.1,3,"None","Fresh Urine",0.75,0.25,0,NA,NA,0.188125,0.32375
"33",5033,"BRA","Brazil",0.761,210867954,0.865690853,0.0680990461353795,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.735,0,0,0.007,0.002,0.243,0.008,NA,NA,0,0,NA,0,0.001,0.004,0.0566634,0.4272317,0.0320554,0.0320554,0.0320554,0.1,3,"None","Fresh Urine",0.069,0,0,0.021,0.005,0.721,0.053,NA,NA,0,0,NA,0,0.052,0.079,NA,0.0474899,NA,NA,NA,0.1,3,"None","Fresh Urine",0.785714285714286,0.214285714285714,0,NA,NA,0.195892857142857,0.338214285714286
"34",5034,"BRB","Barbados",0.813,286388,0.311469056,0.0526149124302731,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.5,0.5,0,NA,NA,0.13375,0.2225
"35",5035,"BRN","Brunei",0.845,434076,0.776292631,0.0723959559571458,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"36",5036,"BTN","Bhutan",0.617,817054,0.40895461,0.0827553226232873,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.134,0.716,0,0.016,0,0.075,0.051,NA,NA,0,0,NA,0,0,0.008,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.012,0.334,0,0.041,0,0.233,0.334,NA,NA,0,0,NA,0,0,0.046,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"37",5037,"BVT","Bouvet Island",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",5038,"BWA","Botswana",0.728,2333201,0.694464815,0.115569021421358,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"39",5039,"CAF","Central African Republic",0.381,4737423,0.413639863,0.152852603149968,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.001,0.003,0.008,0.002,0,0.111,0.183,NA,NA,0.001,0,NA,0.004,0.066,0.62,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0,0.003,0,0,0.009,0.466,NA,NA,0.004,0,NA,0.002,0.393,0.122,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"40",5040,"CAN","Canada",0.922,36953765,0.814111796,0.0528091703926726,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044527,0.7225027,0.0975245,0.0975245,0.0975245,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257256,0.4815399,0.3101584,0.3101584,0.3101584,0.1,3,"None","Fresh Urine",0.188235294117647,0.635294117647059,0.176470588235294,NA,NA,0.0622352941176471,0.096235294117647
"41",5041,"CCK","Cocos Islands",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",5042,"CHE","Switzerland",0.946,8544034,0.737973655,0.052206694738,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,0.97,0.03,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0.998999,0,0,0,0.1,3,"None","Fresh Urine",0.97,0.03,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0.02912,0.9270164,0.02912,0.02912,0.02912,0.1,3,"None","Fresh Urine",0,0.204081632653061,0.795918367346939,NA,NA,0.00828571428571429,0.02
"43",5043,"CHL","Chile",0.847,18197209,0.875640545,0.0607977763791974,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,0.973,0.019,0.003,0,0,0.002,0,NA,NA,0,0,NA,0,0.003,0,0.0046999,0.8051086,0.0038564,0.0038564,0.0038564,0.1,3,"None","Fresh Urine",0.167,0.627,0.084,0.001,0,0.11,0,NA,NA,0,0,NA,0,0.012,0,NA,0.1665129,NA,NA,NA,0.1,3,"None","Fresh Urine",0.255813953488372,0.0465116279069767,0.697674418604651,NA,NA,0.0659883720930232,0.123604651162791
"44",5044,"CHN","China",0.758,1415045928,0.59151585,0.0583137988242526,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0996447,0.6768327,0.0604821,0.0604821,0.0604821,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23322,0.3274863,0,0,0,0.1,3,"None","Fresh Urine",0.807692307692308,0.192307692307692,0,NA,NA,0.200673076923077,0.347115384615385
"45",5045,"CIV","Côte d'Ivoire",0.516,24905843,0.507785261,0.156613728532287,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.073,0.257,0.036,0.006,0.011,0.365,0.112,NA,NA,0.006,0,NA,0.003,0.125,0.007,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.004,0.018,0.002,0.003,0.005,0.282,0.218,NA,NA,0.025,0.001,NA,0.002,0.433,0.008,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"46",5046,"CMR","Cameroon",0.563,24678234,0.563740987,0.155041214706743,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.003,0.224,0.008,0,0,0.601,0.151,NA,NA,0,0.001,NA,0,0.01,0.001,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.008,0.001,0,0,0.224,0.629,NA,NA,0.001,0,NA,0.005,0.13,0.002,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"47",5047,"COD","Democratic Republic of the Congo",0.459,84004989,0.44460382,0.176721648981742,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.008,0.126,0.021,0.001,0.001,0.408,0.393,NA,NA,0,0.006,NA,0,0.039,0.001,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.002,0,0,0,0.331,0.49,NA,NA,0,0,NA,0,0.177,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"48",5048,"COG","Republic of Congo",0.609,5399895,0.66916116,0.1489571032886,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.025,0.1,0.026,0,0,0.884,0.37,NA,NA,0,0.018,NA,0.005,0.013,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.003,0.004,0.001,0,0,0.248,0.641,NA,NA,0,0.011,NA,0.009,0.205,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
